Date,Total - Ounces,"Gold, US$/oz",Total Value (USD),US - SPDR Gold Shares ETF,US - iShares Gold Trust ETF,US - SPDR Gold MiniShares Trust ETF,US - Sprott Physical Gold Trust Closed-End Fund,US - abrdn Gold ETF Trust ETF,Canada - Sprott Physical Gold & Silver Trust Investment Trust,US - iShares Gold Trust Micro ETF,US - VanEck Merk Gold Shares ETF,US - Graniteshares Gold Trust ETF,US - Goldman Sachs Physical Gold ETF ETF,US - abrdn Precious Metals Basket ETF Trust ETF,Canada -iShares Gold Bullion ETF ‡ ETF,Canada - Royal Canadian Mint -  Canadian Gold Reserves ETF,Canada - iShares Gold Bullion Fund ETF,Canada - Purpose Gold Bullion Fund - Hedged  ‡ ETF,Canada - BMG Gold Bullion Fund Open-End Fund,US - Franklin Responsibly Sourced Gold ETF ETF,Canada - Purpose Gold Bullion Fund - CAD ETF,Canada - CI Gold Bullion Fund (USD) ETF,Canada - CI Gold Bullion Fund (CAD Hedged) ETF,Canada - BMG BullionFund Open-End Fund,Canada - CI Gold Bullion Fund (CAD) ETF,Canada - BMO Gold Bullion ETF ETF,Canada - Purpose Gold Bullion Fund - USD ETF,Canada - BMO Gold Bullion ETF (USD Units) ETF,Canada - BMO Gold Bullion ETF (Hedged to CAD) ETF,UK - Invesco Physical Gold ETC ETC,UK - iShares Physical Gold ETC ETC,Germany - Xetra-Gold ETC,Switzerland - ZKB Gold ETF  ‡ ETF,UK - WisdomTree Physical Gold ETC,France - Amundi Physical Gold ETC ETC,Germany - Xtrackers IE Physical Gold ETC ETC,Switzerland - ZKB Gold ETF AA USD ETF,UK - Gold Bullion Securities Ltd ETC,UK - WisdomTree Physical Swiss Gold ETC,Switzerland - UBS ETF Gold ETF,Germany - Xtrackers Physical Gold ETC EUR ETC,Switzerland - ZKB Gold ETF AA Hedged CHF ETF,Germany - EUWAX Gold II ETC,Switzerland - UBS ETF CH-Gold CHF hedged CHF ETF,UK - WisdomTree Physical Gold GBP Daily Hedged ETC,Switzerland - ZKB Gold ETF AA EUR ETF,Germany - Xtrackers Physical Gold Euro Hedged ETC ETC,Switzerland - Pictet CH Precious Metals Fund - Physical Gold  ‡ FCP,Switzerland - PICTET CH Physical Gold-IDYJPY FCP,Ireland - Royal Mint Responsibly Sourced Physical Gold ETC ETC,UK - WisdomTree Core Physical Gold ETC,UK - Invesco Physical Gold GBP Hedged ETC ETC,Switzerland - ZKB Gold ETF AA Hedged EUR ETF,Germany - Xtrackers IE Physical Gold EUR Hedged ETC ETC,Switzerland - iShares Gold CH ETF,Germany - Invesco Physical Gold EUR Hedged ETC ETC,Germany - EUWAX Gold ETC,Switzerland - UBS ETF CH-Gold EUR hedged EUR A-dis ETF,Germany - Xtrackers Physical Gold ETC ETC,Switzerland - iShares Gold CHF Hedged CH ETF,Switzerland - Raiffeisen ETF - Solid Gold Reliable and Traceable H CHF H ETF,Switzerland - CSIF CH II Gold Blue DH CHF Open-End Fund,Switzerland - Raiffeisen ETF - Solid Gold Reliable and Traceable A USD ETF,Italy - WisdomTree Physical Gold EUR Daily Hedged ETC,Switzerland - CSIF CH II Gold Blue DB USD ‡ Open-End Fund,Switzerland - CSIF CH II Gold Blue Class QB USD Opend-End Fund,Switzerland - PICTET CH Physical Gold-JDYUSD FCP,Switzerland - CSIF CH II Gold Blue Class QBH CHF Opend-End Fund,UK - Xtrackers IE Physical Gold GBP Hedged ETC ETC,Switzerland - Raiffeisen ETF - Solid Gold Ounces - AC ETF,Switzerland - iShares Gold EUR Hedged CH ETF,Switzerland - PICTET CH Physical Gold ZDYEUR FCP,Switzerland - PICTET CH Physical Gold-PDYCHF FCP,Switzerland - CSIF CH II Gold Blue FH CHF Open-End Fund,Switzerland - PICTET CH Physical Gold-PDYUSD FCP,Switzerland - PICTET CH Physical Gold-RDYUSD FCP,Switzerland - PICTET CH Physical Gold-IDYEUR FCP,Switzerland - Raiffeisen ETF - Solid Gold Ounces Hedged CHF ETF,Switzerland - ZKB Gold ETF AA Hedged GBP ETF,UK - SMO Physical Gold ETC ETC,Switzerland - BKB Physical Gold Fairtrade Max Havelaar Class I CHF ETF,Switzerland - Raiffeisen ETF - Solid Gold Ounces A USD ETF,Switzerland - PICTET CH Physical Gold-IDYCHF FCP,UK - WisdomTree Physical Precious Metals ETC,Switzerland - PICTET CH Physical Gold-ZDYUSD FCP,Switzerland - PICTET CH Physical Gold-PDYEUR FCP,Germany - Boerse.DE Gold ETC,Switzerland - CSIF CH II Gold Blue FB USD Open-End Fund,Switzerland - CSIF CH II Gold Income Maximizer Blue Class IAH CHF INC Opend-End Fund,Switzerland - PICTET CH Physical Gold-HIDYJPY FCP,Switzerland - Raiffeisen ETF - Solid Gold HSF CHF ETF,Switzerland - CSIF CH II Gold Income Maximizer Blue Class IA CHF INC Opend-End Fund,Germany - iShares Physical Gold EUR Hedged ETC ETC,Switzerland - BKB Physical Gold Fairtrade Max Havelaar Class I CHF H ETF,Germany - Xtrackers Physical Gold GBP Hedged ETC ETC,Switzerland - ZKB Gold ETF AA GBP ETF,Switzerland - CSIF CH II Gold Blue Class QBH EUR Opend-End Fund,Liechtenstein - Safe Port Physical Gold 95+ Fund Open-End Fund,Switzerland - UBS Carbon Compensated Gold ETF ETF,Switzerland - CSIF CH II Gold Income Maximizer Blue Class UA CHF INC Opend-End Fund,Switzerland - Raiffeisen ETF - Solid Gold Reliable and Traceable ETF,Switzerland - CSIF CH II Gold Income Maximizer Blue Class UAH CHF INC Opend-End Fund,UK - iShares Physical Gold GBP Hedged ETC ETC,Switzerland - PICTET CH Physical Gold-RDYEUR FCP,Liechtenstein - Safe Port Precious Metals 95+ Fund Open-End Fund,Switzerland - Raiffeisen ETF - Solid Gold  ‡ ETF,Switzerland - CSIF CH II Gold Blue Class DBH EUR Opend-End Fund,Switzerland - BKB Physical Gold Fairtrade Max Havelaar Class A CHF ETF,Switzerland - CSIF CH II Gold Income Maximizer Blue Class A CHF INC Opend-End Fund,Switzerland - PICTET CH Physical Gold-RDYCHF FCP,Switzerland - CSIF CH II Gold Income Maximizer Blue Class AH CHF INC Opend-End Fund,Liechtenstein - SafePort PM Value Fund Open-End Fund,China P.R. Mainland - Huaan Yifu Gold ETF  ETF,Japan  - Japan Physical Gold ETF ETF,China P.R. Mainland  - Bosera Gold Exchange Trade Open-End Fund ETF ETF,China P.R. Mainland - E Fund Gold Tradable Open-end Securities Investment Fund  ETF,India  - Nippon India ETF Gold BeES ETF,India  - HDFC Gold Exchange Traded Fund ETF,China P.R. Mainland  - Guotai Gold ETF ETF,India - ICICI Prudential Gold iWIN ETF ETF,India - SBI-ETF Gold ETF,India - Kotak Gold ETF ETF,Hong Kong SAR - ValueGold ETF ETF,India - UTI-Gold Exchange Traded Fund ETF,India - AXIS GOLD ETF ETF,India - Birla Sun Life Gold ETF ETF,China P.R. Mainland - Fullgoal Shanghai Gold ETF ETF,China P.R. Mainland - ChinaAMC Gold ETF ETF,China P.R. Mainland - Bosera Gold ETF I Open End Fund,India - DSP Gold ETF ETF,China P.R. Mainland - ICBC Credit Suisse Gold Fund ETF,China P.R. Mainland - GF Shanghai Gold ETF ETF,India - Mirae Asset Gold ETF ETF,India - Quantum Gold Fund ETF,Malaysia - TradePlus Shariah Gold Tracker ETF,China P.R. Mainland - China Southern Shanghai Gold ETF ETF,China P.R. Mainland - Tianhong Shanghai Gold ETF ETF,China P.R. Mainland - First Seafront Gold ETF ETF,China P.R. Mainland - CCB Principal Shanghai Gold ETF,India - LIC MF Gold ETF ETF,India - Tata Gold Exchange Traded Fund ETF,India - Invesco India Gold Exchange Traded Fund ETF,China P.R. Mainland - Harvest Shanghai Gold ETF ETF,China P.R. Mainland - BOC Shanghai Gold ETF,India - Baroda BNP Paribas Gold ETF ETF,Hong Kong SAR - Hang Seng RMB Gold ETF ETF,India - Zerodha Gold ETF ETF,India - Edelweiss Gold ETF ETF,China P.R. Mainland - Bosera Gold ETF d Open End Fund,Australia - Global X Physical Gold ETC,South Africa - NewGold Issuer Ltd ETF,Australia - Perth Mint Gold (ASX) ETF,Australia - BetaShares Gold Bullion ETF Currency Hedged ETF,Turkey - Istanbul Gold Exchange Traded Fund ETF,South Africa - 1nvest Gold ETF ETC,Australia - VanEck Gold Bullion ETF ETF,Saudi Arabia - Albilad Gold ETF ETF,Australia - Global X Bullion ETF ETF,Total - Tonnes (Active funds considered + Non-active funds dropped)
3-Mar,264547,334.85,"88,583,416",,,,,,8.12821,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03112,,,,,,,,,8.23
3-Apr,321832,336.75,"108,376,833",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70196,,,,,,,,,10.01
3-May,375806,361.4,"135,816,288",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38075,,,,,,,,,11.69
3-Jun,392413,346,"135,774,867",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88456,,0.01272,,,,,,,12.21
3-Jul,412413,354.75,"146,303,523",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48908,,0.03028,,,,,,,12.83
3-Aug,429292,375.6,"161,242,094",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01408,,0.03028,,,,,,,13.35
3-Sep,496013,388,"192,453,017",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08747,,0.03213,,,,,,,15.43
3-Oct,533428,386.25,"206,036,736",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23948,,0.04388,,,,,,,16.59
3-Nov,557983,398.35,"222,272,700",,,,,,9.23913,,,,,,,,,,,,,,,0.06899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00323,,0.04388,,,,,,,17.36
3-Dec,1364812,417.25,"568,363,300",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,23.48494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09851,,1.31913,,,,,,,42.45
4-Jan,1389021,399.75,"555,261,159",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,24.25691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07953,,1.31913,,,,,,,43.2
4-Feb,1456584,395.85,"576,588,901",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,25.80629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6316,,1.31913,,,,,,,45.3
4-Mar,1902716,423.7,"806,180,986",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,40.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14175,,1.38475,,,,,,,59.18
4-Apr,2621540,388.5,"1,018,468,302",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,62.4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10578,,1.40521,,,,,,,81.54
4-May,2041021,393.25,"802,631,685",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,44.4459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06255,,1.4266,,,,,,,63.48
4-Jun,1928698,395.8,"763,378,463",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,40.99938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00977,,1.43223,,,,,,,59.99
4-Jul,1917777,391.4,"750,617,982",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,38.28787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38162,,1.43223,,,,,,,59.65
4-Aug,1850830,407.25,"753,750,470",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,38.55189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02779,,1.43975,,,,,,,57.57
4-Sep,1870709,415.65,"777,560,056",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,39.15708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03956,,1.44108,,,,,,,58.19
4-Oct,2212031,425.55,"941,329,687",,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,50.39597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41698,,1.44108,,,,,,,68.8
4-Nov,5515659,453.4,"2,500,799,582",103.55174,,,,,9.23913,,,,,,,,,,,,,,,0.30868,,,,,,,,,,,,,,46.86678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42547,2.74049,1.42386,,,,,,,171.56
4-Dec,5398414,438,"2,364,505,175",94.82229,,,,,9.23913,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,51.22373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53905,2.97913,1.56439,,,,,,,167.91
5-Jan,7202595,422.15,"3,040,575,515",151.9699,1.08772,,,,9.23913,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,49.12684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50724,2.99047,1.56273,,,,,,,224.03
5-Feb,8724465,435.45,"3,799,068,246",157.84237,47.05793,,,,9.23913,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,44.50458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51413,2.97785,1.68347,,,,,,,271.36
5-Mar,8243676,427.5,"3,524,171,552",163.99586,21.7266,,,,9.23913,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,48.84745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51133,2.86028,1.68462,,,,,,,256.41
5-Apr,8368434,435.7,"3,646,126,728",178.82707,12.38999,,,,9.23913,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,46.83946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88495,2.88045,1.68462,,,,,,,260.29
5-May,8329112,414.45,"3,452,000,580",179.09898,12.58398,,,,9.23913,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,45.21167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8832,2.84233,1.66333,,,,,,,259.06
5-Jun,8517122,437.1,"3,722,833,963",175.29239,12.38446,,,,19.27143,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,45.03251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86464,2.85824,1.66671,,,,,,,264.91
5-Jul,8990938,429,"3,857,112,596",187.64967,13.76039,,,,19.27143,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,45.99494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88974,2.87485,1.66671,,,,,,,279.65
5-Aug,9216088,433.25,"3,992,870,142",194.41112,13.82348,,,,19.27143,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,46.11772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84596,2.90637,1.73459,,,,,,,286.65
5-Sep,9708462,473.25,"4,594,529,405",207.35677,15.67674,,,,19.27143,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,46.55591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90904,2.86806,1.78724,,,,,,,301.97
5-Oct,10019703,470.75,"4,716,775,077",211.33714,18.3826,,,,19.27143,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,49.41934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00088,2.87126,1.82322,,,,,,,311.65
5-Nov,10860348,495.65,"5,382,931,322",229.21377,19.48647,,,,19.27143,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,56.28898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14648,2.98831,1.85742,,,,,,,337.79
5-Dec,12436242,513,"6,379,791,944",263.19423,22.33436,,,,19.27143,,,,,,,,,,,,,,,0.54171,,,,,,,,,,,,,,63.54762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39331,7.67028,1.85742,,,,,,,386.81
6-Jan,15031671,568.75,"8,549,262,984",333.67427,28.60262,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,,,,,,65.47868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4391,9.47471,1.8874,,,,,,,467.54
6-Feb,15713904,556,"8,736,930,528",342.89099,34.44959,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,,,,,,70.52501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.71738,10.29571,1.89792,,,,,,,488.76
6-Mar,16033650,582,"9,331,584,266",347.74093,35.43603,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,3.27788,,,,,71.00256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78449,10.57693,1.903,,,,,,,498.7
6-Apr,16852691,644,"10,853,133,067",358.41816,39.46423,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,7.82809,,,,,76.76584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.98867,10.82885,1.903,,,,,,,524.18
6-May,16621412,653,"10,853,782,053",351.5344,39.87199,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,8.78369,,,,,74.74889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.34369,10.78185,1.93874,,,,,,,516.98
6-Jun,17603174,613.5,"10,799,547,153",371.79621,41.13162,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,13.69938,,,,,78.53042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.59499,10.83536,1.95148,,,,,,,547.52
6-Jul,18063841,632.5,"11,425,379,396",384.6669,42.16028,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,14.08762,,,,,78.31541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66289,11.00211,1.97261,,,,,,,561.85
6-Aug,18321732,623.5,"11,423,599,947",391.91773,43.27801,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,14.81398,,,,,78.27131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79661,9.82806,1.98344,,,,,,,569.87
6-Sep,18158929,599.25,"10,881,738,234",386.21502,43.05266,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,15.06708,,,,,77.65629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93565,9.90672,1.98344,,1.00852,,,,,564.81
6-Oct,18381517,603.75,"11,097,840,987",388.57943,42.49456,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,14.12657,,,,,83.79078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.08321,9.89917,1.56281,,1.21211,,,,,571.73
6-Nov,20331041,646.7,"13,148,084,261",441.53093,42.46969,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,14.85997,,,,,90.45638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.42672,9.87792,1.56701,,1.19699,,,,,632.37
6-Dec,20701449,635.7,"13,147,137,054",453.10909,44.40854,,,,19.27143,,,,,,,,,,,,,,,0.70901,,,,,,,,,16.9275,,,,,85.83738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51714,10.24067,1.56701,,1.29928,,,,,643.89
7-Jan,20642580,650.5,"13,427,998,429",450.16818,43.76109,,,,19.27143,,,,,,,,,,,,,,,1.13551,,,,,,,,,16.95881,,,,,86.76139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61422,10.3169,1.75901,,1.30947,,,,,642.06
